customer_id,tenure_months,monthly_spend_eur,logins_30d,content_completions_30d,support_tickets_90d,satisfaction_score,payment_delays_12m,days_since_last_activity,plan_type,acquisition_channel,region,churned,churn_probability,risk_band,recommended_action
SP-02086,40,89.59,5,2,0,2.1,1,15,Enterprise,Paid,United Kingdom,0,0.5725171534409316,Medium,Send personalized content recommendation
SP-01020,7,83.03,3,2,1,4.5,1,13,Professional,Referral,Germany,0,0.572215113532845,Medium,Send personalized content recommendation
SP-01193,11,144.01,4,0,0,2.8,0,10,Professional,Organic,Germany,1,0.571553022551918,Medium,Send personalized content recommendation
SP-01208,44,64.67,5,4,3,4.0,0,19,Professional,Organic,Germany,1,0.5712668600628548,Medium,Escalate unresolved service issues
SP-00162,40,153.25,6,4,2,3.3,2,11,Basic,Referral,United Kingdom,0,0.5712054234160573,Medium,Offer billing support or flexible payment plan
SP-00743,39,58.33,8,4,4,3.6,1,8,Basic,Paid,United Kingdom,0,0.571155093864026,Medium,Escalate unresolved service issues
SP-02360,13,86.48,11,7,1,2.1,1,8,Professional,Referral,Germany,0,0.5711313150891986,Medium,Send personalized content recommendation
SP-00029,33,110.25,5,1,1,2.5,1,10,Enterprise,Organic,United Kingdom,0,0.570013174563651,Medium,Send personalized content recommendation
SP-00527,56,100.4,10,5,1,2.0,0,24,Professional,Paid,Germany,0,0.5699960118715273,Medium,Send re-engagement journey
SP-00811,3,80.86,6,4,0,4.0,1,19,Basic,Paid,Germany,0,0.5695107232007627,Medium,Send personalized content recommendation
SP-02152,20,75.97,7,4,0,2.4,1,8,Basic,Organic,Germany,1,0.5694539847138734,Medium,Send personalized content recommendation
SP-00010,6,50.54,7,7,1,2.4,1,9,Enterprise,Partner,Portugal,0,0.5692058925137543,Medium,Send personalized content recommendation
SP-02170,59,101.99,4,1,1,2.9,1,14,Basic,Organic,Germany,0,0.568928318295559,Medium,Send personalized content recommendation
SP-01662,37,87.29,10,3,1,3.5,3,13,Basic,Organic,Germany,0,0.5689077149827746,Medium,Offer billing support or flexible payment plan
SP-01470,4,37.66,8,3,1,4.1,0,22,Enterprise,Referral,United Kingdom,0,0.5687938997755869,Medium,Send re-engagement journey
SP-01932,29,85.71,7,2,1,3.4,0,19,Professional,Organic,Germany,0,0.5684519715505593,Medium,Send personalized content recommendation
SP-00385,2,76.05,7,4,1,3.0,0,9,Professional,Organic,Germany,0,0.5682719996036588,Medium,Send personalized content recommendation
SP-01327,41,71.13,5,4,2,3.0,0,15,Professional,Organic,Portugal,0,0.568216398211532,Medium,Send personalized content recommendation
SP-01140,33,113.9,11,6,4,3.9,1,17,Basic,Organic,Germany,1,0.5681815154586234,Medium,Escalate unresolved service issues
SP-02197,18,99.24,6,5,0,2.8,2,14,Enterprise,Organic,United Kingdom,0,0.5674010139970593,Medium,Offer billing support or flexible payment plan
SP-00261,48,122.25,5,1,0,3.7,2,22,Basic,Paid,United Kingdom,1,0.5672080128685992,Medium,Offer billing support or flexible payment plan
SP-01652,2,158.07,14,5,1,3.5,1,22,Basic,Organic,United Kingdom,0,0.5667742069365407,Medium,Send re-engagement journey
SP-01927,22,145.35,2,4,1,3.4,0,21,Enterprise,Referral,United Kingdom,0,0.5651440626232525,Medium,Send re-engagement journey
SP-01901,33,66.49,2,5,1,4.3,0,24,Professional,Referral,United Kingdom,0,0.5648789487092963,Medium,Send re-engagement journey
SP-00521,22,130.48,13,1,1,2.7,0,17,Basic,Partner,Germany,0,0.5644417040250624,Medium,Send personalized content recommendation
SP-01143,56,75.09,10,2,0,3.9,1,35,Basic,Paid,United Kingdom,0,0.5634634723286066,Medium,Send re-engagement journey
SP-00896,37,42.93,7,4,3,2.7,0,6,Basic,Paid,Germany,0,0.5631215865175719,Medium,Escalate unresolved service issues
SP-00052,12,99.9,6,4,1,3.5,0,15,Basic,Referral,Germany,0,0.5630917689363184,Medium,Send personalized content recommendation
SP-01602,45,67.38,5,4,1,4.4,1,27,Professional,Referral,Germany,0,0.5629423926744178,Medium,Send re-engagement journey
SP-02492,16,74.09,9,2,3,3.5,0,7,Professional,Partner,United Kingdom,0,0.5628159353780993,Medium,Escalate unresolved service issues
SP-00392,11,81.41,9,1,0,2.7,0,11,Professional,Partner,United Kingdom,0,0.5625474535806977,Medium,Send personalized content recommendation
SP-01810,58,87.01,7,1,0,4.0,1,32,Basic,Referral,Portugal,0,0.5621625104559574,Medium,Send re-engagement journey
SP-02103,11,95.27,6,5,2,2.8,0,5,Basic,Organic,Germany,0,0.5621537576777931,Medium,Send personalized content recommendation
SP-01462,19,127.17,12,3,1,2.7,0,18,Professional,Organic,United Kingdom,0,0.5620430935465641,Medium,Send personalized content recommendation
SP-00576,23,57.79,8,5,3,2.9,0,7,Professional,Referral,Portugal,0,0.5620102451726254,Medium,Escalate unresolved service issues
SP-01608,36,98.42,7,1,1,3.3,0,18,Professional,Referral,United Kingdom,0,0.561963797780276,Medium,Send personalized content recommendation
SP-01379,31,76.46,12,4,1,4.5,0,36,Basic,Organic,United Kingdom,0,0.5618873471793235,Medium,Send re-engagement journey
SP-00230,11,76.86,6,5,3,4.1,0,12,Professional,Organic,United Kingdom,0,0.5616656849697825,Medium,Escalate unresolved service issues
SP-00007,6,113.71,6,5,0,3.2,2,10,Basic,Paid,United Kingdom,0,0.5615944324923585,Medium,Offer billing support or flexible payment plan
SP-01268,23,61.08,10,1,1,3.7,2,14,Basic,Paid,Portugal,0,0.5613812135117879,Medium,Offer billing support or flexible payment plan
SP-02077,28,88.98,10,3,1,3.2,1,17,Basic,Partner,Portugal,0,0.5607595694751384,Medium,Send personalized content recommendation
SP-00968,20,93.41,7,3,1,3.6,1,15,Professional,Organic,Germany,0,0.5602317661284858,Medium,Send personalized content recommendation
SP-00936,57,114.19,4,1,2,3.1,0,14,Basic,Referral,United Kingdom,0,0.5598137970548995,Medium,Send personalized content recommendation
SP-01168,24,79.29,5,5,1,3.6,1,14,Basic,Partner,Germany,0,0.5597675853481164,Medium,Send personalized content recommendation
SP-00815,47,113.85,4,3,1,2.9,0,24,Enterprise,Organic,Germany,0,0.5589215134122262,Medium,Send re-engagement journey
SP-00354,27,127.64,7,4,0,2.8,0,22,Basic,Paid,United Kingdom,0,0.5589005978134236,Medium,Send re-engagement journey
SP-01913,1,70.79,7,5,1,3.8,1,10,Basic,Referral,United Kingdom,0,0.5588941483328882,Medium,Send personalized content recommendation
SP-02203,3,123.2,6,2,1,3.1,1,2,Basic,Referral,United Kingdom,0,0.5583223845949636,Medium,Send personalized content recommendation
SP-01780,42,104.06,13,3,3,3.2,0,19,Basic,Organic,United Kingdom,0,0.5583111232297021,Medium,Escalate unresolved service issues
SP-02141,43,98.61,6,4,1,3.8,1,29,Enterprise,Organic,United Kingdom,0,0.5579791143318794,Medium,Send re-engagement journey
SP-02053,22,88.29,6,3,0,4.4,0,30,Professional,Referral,Germany,0,0.5577669940210003,Medium,Send re-engagement journey
SP-00569,39,50.51,2,3,3,3.8,0,14,Enterprise,Organic,United Kingdom,0,0.556613664195547,Medium,Escalate unresolved service issues
SP-01592,21,75.05,6,1,1,4.1,0,19,Professional,Partner,Germany,0,0.5565895305293999,Medium,Send personalized content recommendation
SP-00331,33,37.87,7,5,1,2.5,0,17,Enterprise,Partner,Germany,0,0.556404356438235,Medium,Send personalized content recommendation
SP-00973,29,62.7,6,1,3,4.7,2,7,Basic,Referral,Germany,0,0.5562158148706793,Medium,Offer billing support or flexible payment plan
SP-01316,18,107.13,6,2,1,3.3,1,17,Enterprise,Paid,Germany,0,0.5560090183645567,Medium,Send personalized content recommendation
SP-00028,50,59.0,3,2,1,2.5,0,9,Professional,Referral,Germany,0,0.5542140616402988,Medium,Send personalized content recommendation
SP-01466,7,54.64,11,3,0,3.4,1,21,Enterprise,Partner,Germany,0,0.5540648370435203,Medium,Send re-engagement journey
SP-00843,55,117.32,5,2,3,3.4,1,10,Basic,Referral,Germany,0,0.5525626294381885,Medium,Escalate unresolved service issues
SP-02073,25,131.37,7,4,1,3.8,2,16,Basic,Organic,Germany,0,0.5523220040154108,Medium,Offer billing support or flexible payment plan
SP-00481,18,108.2,15,0,4,3.4,0,7,Basic,Partner,United Kingdom,0,0.5523059556122015,Medium,Escalate unresolved service issues
SP-00414,8,110.67,11,5,1,2.8,1,10,Basic,Organic,United Kingdom,0,0.5522342106473133,Medium,Send personalized content recommendation
SP-02473,25,114.04,5,7,2,2.1,0,6,Basic,Organic,Portugal,0,0.5521294458729993,Medium,Send personalized content recommendation
SP-01392,32,95.12,9,1,0,3.0,0,21,Professional,Partner,Germany,0,0.5517577877533945,Medium,Send re-engagement journey
SP-01628,36,75.55,5,2,1,3.9,1,16,Basic,Partner,Germany,0,0.5515606521718809,Medium,Send personalized content recommendation
SP-01498,47,35.27,9,3,0,3.2,3,13,Professional,Organic,United Kingdom,1,0.551151928434556,Medium,Offer billing support or flexible payment plan
SP-00289,33,127.09,8,0,2,2.9,1,7,Basic,Organic,Portugal,1,0.5510386002280601,Medium,Send personalized content recommendation
SP-01205,40,119.77,10,6,2,3.0,2,17,Basic,Paid,Portugal,1,0.5509025388573489,Medium,Offer billing support or flexible payment plan
SP-00616,39,115.52,7,4,1,3.6,0,28,Basic,Paid,Germany,1,0.5504672189014622,Medium,Send re-engagement journey
SP-01824,53,136.32,7,3,1,4.0,2,25,Professional,Referral,United Kingdom,0,0.550138346034785,Medium,Offer billing support or flexible payment plan
SP-02255,18,93.78,13,5,4,5.0,0,25,Basic,Referral,United Kingdom,0,0.5500539860364186,Medium,Escalate unresolved service issues
SP-02378,9,110.81,9,7,3,4.0,0,20,Professional,Organic,Portugal,0,0.5493279474476834,Medium,Escalate unresolved service issues
SP-01539,43,147.3,5,5,2,3.5,1,19,Professional,Organic,Germany,0,0.5487570635418966,Medium,Send personalized content recommendation
SP-02449,47,115.9,7,4,2,3.1,0,18,Basic,Partner,United Kingdom,0,0.5486602474466311,Medium,Send personalized content recommendation
SP-00399,17,168.36,11,2,3,3.0,1,5,Professional,Referral,United Kingdom,0,0.5479519944005674,Medium,Escalate unresolved service issues
SP-01594,2,91.26,15,5,0,2.5,3,6,Basic,Referral,Portugal,0,0.5479104189839857,Medium,Offer billing support or flexible payment plan
SP-01590,2,102.8,6,4,3,3.6,0,4,Professional,Organic,United Kingdom,0,0.5476998714643789,Medium,Escalate unresolved service issues
SP-00812,53,93.09,8,2,2,3.3,1,16,Professional,Referral,Germany,1,0.5476946686909682,Medium,Send personalized content recommendation
SP-01821,19,52.77,6,1,2,3.6,0,7,Professional,Referral,Germany,0,0.5474888290673955,Medium,Send personalized content recommendation
SP-02223,2,35.16,8,7,1,3.1,1,14,Enterprise,Organic,Portugal,0,0.5474490858040459,Medium,Send personalized content recommendation
SP-00907,25,46.74,5,2,1,3.4,1,6,Basic,Partner,Germany,0,0.5472361323405837,Medium,Send personalized content recommendation
SP-01806,3,84.09,6,7,3,3.7,0,7,Basic,Partner,Germany,0,0.546648173686119,Medium,Escalate unresolved service issues
SP-01249,20,60.45,10,1,2,3.9,2,6,Professional,Partner,United Kingdom,0,0.5463804486214389,Medium,Offer billing support or flexible payment plan
SP-01017,24,97.22,2,5,0,3.0,1,12,Basic,Paid,Germany,0,0.5463445317737958,Medium,Send personalized content recommendation
SP-02044,45,89.06,6,5,1,2.8,2,11,Basic,Paid,United Kingdom,1,0.5458524512745414,Medium,Offer billing support or flexible payment plan
SP-00931,33,58.46,4,3,1,4.4,2,15,Professional,Referral,Germany,0,0.5457554700523065,Medium,Offer billing support or flexible payment plan
SP-02180,28,164.62,3,2,1,3.4,0,16,Professional,Referral,United Kingdom,1,0.5457481803953104,Medium,Send personalized content recommendation
SP-00069,5,61.77,11,5,0,5.0,2,28,Professional,Organic,United Kingdom,1,0.545539442718647,Medium,Offer billing support or flexible payment plan
SP-01179,16,145.83,6,4,0,3.6,0,27,Professional,Paid,Germany,0,0.5449644628288512,Medium,Send re-engagement journey
SP-00449,32,122.09,4,7,2,3.7,0,21,Professional,Referral,Germany,0,0.5449607228572915,Medium,Send re-engagement journey
SP-00725,48,45.29,12,2,0,3.8,1,30,Basic,Organic,Germany,0,0.5447480596742288,Medium,Send re-engagement journey
SP-00803,31,118.91,9,5,2,1.8,0,5,Basic,Partner,Germany,0,0.5442075248200825,Medium,Send personalized content recommendation
SP-02174,46,98.02,5,4,2,4.3,1,22,Professional,Partner,United Kingdom,0,0.5440849460473594,Medium,Send re-engagement journey
SP-01743,28,56.36,3,3,2,3.1,0,4,Professional,Organic,United Kingdom,0,0.544061327350231,Medium,Send personalized content recommendation
SP-00578,32,80.62,10,3,3,2.9,0,9,Professional,Organic,Germany,1,0.5437565130045104,Medium,Escalate unresolved service issues
SP-00614,24,117.82,10,6,2,3.9,1,21,Professional,Referral,United Kingdom,0,0.5437560142111422,Medium,Send re-engagement journey
SP-00780,52,78.96,7,7,2,2.9,2,14,Professional,Paid,Germany,0,0.5428373450086277,Medium,Offer billing support or flexible payment plan
SP-01137,44,68.39,2,4,2,3.3,1,7,Professional,Organic,United Kingdom,0,0.5426934741071456,Medium,Send personalized content recommendation
SP-00398,12,109.18,8,3,2,4.1,1,14,Basic,Paid,United Kingdom,0,0.5424010375558816,Medium,Send personalized content recommendation
SP-02453,6,102.37,6,4,1,3.0,0,14,Enterprise,Organic,United Kingdom,0,0.542281235130054,Medium,Send personalized content recommendation
SP-01633,6,74.04,10,5,2,4.6,0,23,Basic,Organic,Germany,0,0.5422788984499604,Medium,Send re-engagement journey
SP-02239,29,126.43,4,3,0,4.7,1,35,Enterprise,Referral,Germany,0,0.5418408430799811,Medium,Send re-engagement journey
SP-00303,1,75.77,7,4,2,4.7,0,17,Basic,Referral,Germany,0,0.5415926364736401,Medium,Send personalized content recommendation
SP-01506,15,136.79,4,2,1,3.7,2,5,Basic,Organic,United Kingdom,0,0.540981723542987,Medium,Offer billing support or flexible payment plan
SP-02059,24,89.47,5,4,0,3.0,0,16,Professional,Partner,United Kingdom,1,0.5396553077528943,Medium,Send personalized content recommendation
SP-02477,32,179.7,5,5,4,2.9,0,6,Professional,Partner,Germany,0,0.5396301792819124,Medium,Escalate unresolved service issues
SP-00121,27,104.25,8,5,2,3.1,2,8,Professional,Organic,Portugal,0,0.5391975483475993,Medium,Offer billing support or flexible payment plan
SP-00238,26,67.33,10,3,0,3.1,0,21,Basic,Organic,Germany,0,0.5391512431700891,Medium,Send re-engagement journey
SP-00340,58,32.78,10,8,2,3.2,1,24,Basic,Paid,Germany,0,0.5389681408507792,Medium,Send re-engagement journey
SP-01878,54,146.04,7,7,1,3.4,1,28,Basic,Referral,United Kingdom,0,0.5385355899962515,Medium,Send re-engagement journey
SP-00716,48,79.21,8,2,1,3.3,1,19,Basic,Organic,Portugal,0,0.5382238588493188,Medium,Send personalized content recommendation
SP-02149,51,117.27,8,2,1,3.1,1,27,Enterprise,Paid,Germany,1,0.5373837559171369,Medium,Send re-engagement journey
SP-01467,39,79.56,8,1,0,3.1,1,18,Basic,Paid,Germany,0,0.5368391750505594,Medium,Send personalized content recommendation
SP-00520,36,97.02,8,6,2,4.4,0,30,Professional,Partner,United Kingdom,0,0.5367618501317584,Medium,Send re-engagement journey
SP-01720,32,50.68,6,8,1,3.3,0,27,Enterprise,Organic,Germany,0,0.5359742366299516,Medium,Send re-engagement journey
SP-00205,28,132.85,11,3,2,3.3,2,12,Basic,Paid,Germany,0,0.5358797478548538,Medium,Offer billing support or flexible payment plan
SP-01411,4,78.79,6,2,2,3.7,1,3,Professional,Paid,United Kingdom,0,0.5356399112874237,Medium,Send personalized content recommendation
SP-02035,60,44.11,6,7,2,3.1,1,16,Professional,Referral,United Kingdom,0,0.5354411919214909,Medium,Send personalized content recommendation
SP-01190,1,184.16,9,0,1,3.1,1,7,Professional,Organic,Germany,0,0.5351188692447387,Medium,Send personalized content recommendation
SP-00782,39,69.44,5,6,4,3.3,1,1,Basic,Partner,Germany,1,0.5346233187763519,Medium,Escalate unresolved service issues
SP-01505,36,86.42,7,4,0,3.1,2,13,Basic,Organic,United Kingdom,0,0.5328598379745332,Medium,Offer billing support or flexible payment plan
SP-01385,24,96.27,5,1,0,3.6,0,18,Basic,Organic,Germany,0,0.5327583374137266,Medium,Send personalized content recommendation
SP-02066,31,112.2,6,3,3,4.2,0,17,Professional,Partner,Germany,0,0.532149495603926,Medium,Escalate unresolved service issues
SP-01266,3,154.83,10,4,0,2.3,1,9,Professional,Organic,Germany,0,0.531641826100214,Medium,Send personalized content recommendation
SP-01664,34,91.5,3,5,1,2.7,0,13,Professional,Paid,Germany,0,0.5315682495306103,Medium,Send personalized content recommendation
SP-00643,52,106.07,9,6,5,4.4,2,13,Basic,Partner,Germany,0,0.5311433425918137,Medium,Offer billing support or flexible payment plan
SP-00682,9,55.76,8,3,0,4.0,3,12,Professional,Paid,Portugal,0,0.5310048975168178,Medium,Offer billing support or flexible payment plan
SP-02237,15,98.89,13,2,1,2.2,0,10,Basic,Paid,Germany,0,0.5309279008635489,Medium,Send personalized content recommendation
SP-01656,14,61.32,8,2,0,1.7,0,5,Enterprise,Partner,United Kingdom,0,0.530059678307479,Medium,Send personalized content recommendation
SP-00008,42,106.34,10,3,3,3.2,0,15,Professional,Organic,United Kingdom,0,0.5300324973308108,Medium,Escalate unresolved service issues
SP-02364,8,105.01,2,2,1,5.0,2,12,Professional,Organic,Germany,1,0.5297377149986414,Medium,Offer billing support or flexible payment plan
SP-01704,12,86.17,5,2,0,2.8,0,6,Basic,Referral,United Kingdom,0,0.5296579449130014,Medium,Send personalized content recommendation
SP-01348,43,76.74,10,5,0,2.6,1,19,Basic,Partner,Germany,0,0.5294133628630233,Medium,Send personalized content recommendation
SP-00822,40,89.16,10,5,3,2.9,0,13,Professional,Organic,United Kingdom,0,0.5287524598327572,Medium,Escalate unresolved service issues
SP-00543,12,25.46,7,5,2,4.0,0,13,Basic,Partner,Portugal,0,0.5286694989948855,Medium,Send personalized content recommendation
SP-01164,32,102.65,6,5,3,3.1,1,4,Professional,Referral,Germany,1,0.528377443688462,Medium,Escalate unresolved service issues
SP-01745,13,64.79,5,6,2,4.6,1,14,Basic,Referral,Germany,0,0.5281797359893233,Medium,Send personalized content recommendation
SP-01150,52,78.38,9,2,1,3.7,0,30,Professional,Organic,Portugal,0,0.5273862962046206,Medium,Send re-engagement journey
SP-01251,15,107.94,6,4,1,2.4,1,3,Professional,Paid,Germany,0,0.5271703181225482,Medium,Send personalized content recommendation
SP-00940,31,60.37,12,2,1,2.8,0,15,Basic,Organic,Germany,0,0.5263162041996229,Medium,Send personalized content recommendation
SP-00602,47,37.32,4,3,1,4.7,0,27,Basic,Referral,United Kingdom,0,0.5262974332133845,Medium,Send re-engagement journey
SP-01681,57,109.98,8,3,0,3.3,2,25,Professional,Paid,United Kingdom,0,0.5257141563094484,Medium,Offer billing support or flexible payment plan
SP-02125,45,65.76,5,2,1,4.0,0,28,Enterprise,Partner,United Kingdom,0,0.5255661345595215,Medium,Send re-engagement journey
SP-01407,21,91.75,11,3,2,3.3,0,16,Professional,Partner,Portugal,0,0.5251809343172392,Medium,Send personalized content recommendation
SP-02402,34,55.7,4,3,3,4.5,2,4,Basic,Referral,United Kingdom,0,0.525036639589875,Medium,Offer billing support or flexible payment plan
SP-01454,15,59.72,12,2,3,3.2,0,4,Basic,Partner,Germany,0,0.5239184880796788,Medium,Escalate unresolved service issues
SP-00383,57,103.37,1,2,3,3.5,0,10,Professional,Partner,Germany,0,0.5237440829129293,Medium,Escalate unresolved service issues
SP-01405,11,152.82,9,2,2,3.5,2,5,Basic,Paid,United Kingdom,0,0.5237052924121989,Medium,Offer billing support or flexible payment plan
